ORIGINURI,ID,UUIDHISTORY,CODE,PREFERREDLABEL,ALTLABELS,DESCRIPTION
http://data.europa.eu/esco/isco/C2265,key_18270,"b30c9060-2ed8-4269-93cb-5ee082dda231
c74d0c06-a555-4268-8673-d66ebca16a2b
23fd1d78-2ba5-4959-80d7-a8a94be89f8a",2265,Diététiciens et spécialistes de la nutrition,,
http://data.europa.eu/esco/isco/C2266,key_18271,"d571dbfa-a819-411b-8593-09fa93b3788a
aa0fab7a-3367-4e63-815b-3ea589cd66b7
61bc0f97-3dce-4da5-965a-d54011e3fc62",2266,Audiologistes et orthophonistes,,
http://data.europa.eu/esco/isco/C2267,key_18272,"79397ea6-738d-4eda-a2f3-0007cb162118
85659a33-ed81-4514-a0e8-4f48440a7564
f3cb9f52-3b7c-42d6-a32c-f4bdc77925bf",2267,Optométristes,,
http://data.europa.eu/esco/isco/C2269,key_18273,"ddb1bfd6-7866-4181-b8af-0d70021bf060
66c6bf52-d652-4eb7-bdc7-cdbc81594628
341498ca-d4cf-44c8-8d21-fc6ded0a404f",2269,Spécialistes de la santé non classés ailleurs,,
http://data.europa.eu/esco/isco/C23,key_18274,"5bad38b2-3201-423a-ae5b-826334938765
e912d9c5-54ca-4b68-943f-3e9baeca2989
a3091314-4946-4729-838a-db97d031204a",23,Spécialistes de l’enseignement,,
http://data.europa.eu/esco/isco/C231,key_18275,"c418739b-7b9c-41fa-866b-fdef2c527521
6ccd8f4f-cd60-4faf-ac33-0fe2cee952fb
0f6ffb61-54e0-491a-b5a9-694375a0b068",231,Professeurs d’université et d’établissements d’enseignement supérieur,,
http://data.europa.eu/esco/isco/C2310,key_18276,"85dd37e8-1268-4bff-90f0-28084f850146
8be8799d-7078-4553-a9b5-d8be0825ec6b
b88326a4-9f92-40ff-a123-54f4397ddd1f",2310,Professeurs d’université et d’établissements d’enseignement supérieur,,
http://data.europa.eu/esco/isco/C232,key_18277,"85605f0e-0843-4d67-a661-427fed203f0a
56f34aea-d93e-4840-b9fe-61dbd25e88f2
29f77def-dabc-4e61-b6b1-e99d0dd568a5",232,"Professeurs, enseignement technique et professionnel",,
http://data.europa.eu/esco/isco/C2320,key_18278,"5063e0f0-bad1-4a90-b183-1feb9ffe85cd
3ab87596-63a1-4ecc-8326-9495ae1cd947
c23df2ce-bdd6-4d04-a2b5-db12c2afc48e",2320,"Professeurs, enseignement technique et professionnel",,
http://data.europa.eu/esco/isco/C233,key_18279,"37b2f904-cf10-4227-a9db-0222d4e2d1d9
a26f7414-3d58-4aa9-a0e3-73b21f66e3c0
1c5e2d69-3ba7-4398-bbea-1014e09ca7e4",233,"Professeurs, enseignement secondaire",,
http://data.europa.eu/esco/isco/C2330,key_18280,"b3dd3306-eb83-427d-9fec-0dc0acdd8486
d326d45b-809d-4c37-98dc-b4703c369eeb
87ddbfd7-b042-4351-8d2e-1b20bcdd7e76",2330,"Professeurs, enseignement secondaire",,
http://data.europa.eu/esco/isco/C234,key_18281,"e65041d8-8792-4df3-aaf6-874aaa16dea4
8ba51677-0bf9-491e-85b5-d67207158eda
8df63f68-1b0c-45bd-8226-51abca4b9735",234,"Instituteurs, enseignement primaire et éducateurs de la petite enfance",,
http://data.europa.eu/esco/isco/C2341,key_18282,"c60a31d1-3030-4410-ba85-54a5f54a3065
1cf23062-32f8-44db-9d1a-6d212cf917a1
b97f30a6-b97a-4299-83c5-f2f2340ace4f",2341,"Instituteurs, enseignement primaire",,
http://data.europa.eu/esco/isco/C2342,key_18283,"99675f1f-6108-4add-8ebb-1e0d57e7018a
52240b43-64b2-4660-b8d2-64b8b603318a
e65d55d4-0139-44e7-be42-01d989269f82",2342,Éducateurs de la petite enfance,,
http://data.europa.eu/esco/isco/C235,key_18284,"30712f1a-a5d4-463e-9aa1-cf382f72f04a
9d8b6cdd-342c-4f0f-866b-49b63ad68023
a455221f-207c-428f-b703-c66915078b94",235,Autres spécialistes de l’enseignement,,
http://data.europa.eu/esco/isco/C2351,key_18285,"5fe2a27a-e0ac-47f6-9572-c9081100ef7c
7983f13c-dbb4-4329-a262-b9a19195f2f6
44d7b44c-478d-4bdc-8e7b-479d5fa0a355",2351,Spécialistes des méthodes d’enseignement,,
http://data.europa.eu/esco/isco/C2352,key_18286,"db51006f-8338-449c-b449-023d0fea76bc
5aa884c8-9096-4bc0-bb49-5bbef14c424c
ba23e1d0-8d62-4ca9-bc48-dca5fb1331e8",2352,"Enseignants, éducation spécialisée",,
http://data.europa.eu/esco/isco/C2353,key_18287,"fc82f62f-7542-4f87-87d7-5dc6d64f238d
daa02580-7945-439e-9a3c-5ef0e497e564
f9bbc465-7973-4474-826d-6da15d7b364d",2353,Autres professeurs de langues,,
http://data.europa.eu/esco/isco/C2354,key_18288,"32180776-eea3-4f5e-93c2-5efb0d60440f
76486632-38fb-4acb-9769-d5128304ab7a
8b87eb29-4346-45eb-9123-f063e0c86cc4",2354,Autres professeurs de musique,,
http://data.europa.eu/esco/isco/C2355,key_18289,"4296bf24-3fa7-4a02-b401-3a8e2bcc95c4
6b9fbe1b-3845-43d4-b8a6-7b320a87b87b
375f1bb2-3f33-4492-99b3-66c7963e581a",2355,Autres professeurs de disciplines artistiques,,
http://data.europa.eu/esco/isco/C2356,key_18290,"7b333d25-770f-4b64-8033-5ef17b9c983a
20fbe614-0d1f-412c-8ab8-7409af5a8c18
deea5110-c11e-4d00-a252-cf4b7ed4cf8f",2356,Formateurs en technologies de l’information,,
http://data.europa.eu/esco/isco/C2359,key_18291,"d7995413-1325-4ba6-aac6-69bf5efa2a00
c330f735-de75-4509-a473-0d86d9fdebb4
9ee66074-de63-48b3-9f6f-b95b37be439d",2359,"Spécialistes de l’enseignement, non classés ailleurs",,
http://data.europa.eu/esco/isco/C24,key_18292,"202f5404-38cb-4dac-92f4-16b0193ff04c
591211a6-c621-4c5b-a8c0-9591e0c98e93
02e4bae4-28ce-4a7e-a382-55c0b816d838",24,Spécialistes en administration d’entreprises,,
http://data.europa.eu/esco/isco/C241,key_18293,"d91e001e-9ec3-4e18-b9e3-a4d52d17d96c
d8876149-16dd-4216-a92c-07110cfbf368
135aba42-1725-4130-b0d3-bd7e5706758b",241,Spécialistes en finances,,
http://data.europa.eu/esco/isco/C2411,key_18294,"5ea12fb2-fb91-48ed-8b3b-2d4f21e39236
458fdddb-9daf-4e1d-b986-25fcef0c7682
c33eef16-5513-4525-9892-d090a1088515",2411,Cadres comptables,,
http://data.europa.eu/esco/isco/C2412,key_18295,"c9381942-6b0e-4082-bbc1-6be3748c48fe
63e759b3-ea11-4d2a-82e5-aae1e6e04d1c
3e2fe894-46e8-4598-ab21-4c4a7af96512",2412,Conseillers en finances et investissements,,
http://data.europa.eu/esco/isco/C2413,key_18296,"ea08be3f-4fc9-4916-956b-445957fd137a
0c66a747-eac2-4ec1-adbd-0616095eb462
9cbf098b-462e-4b1e-8fdf-94d69faba0f6",2413,Analystes financiers,,
http://data.europa.eu/esco/isco/C242,key_18297,"962e1469-df0a-4500-ac88-4a82226de0d2
1e89dfe2-8917-4fad-9a34-0af138a76e71
0b7dc27e-6769-4bdd-be5e-e33c1d76909b",242,Spécialistes des fonctions administratives,,
http://data.europa.eu/esco/isco/C2421,key_18298,"1e48b69e-f6c6-462f-b43b-756e49fef305
b9a763e2-97a4-4999-aef7-97ab9b222f5a
3696a5b8-36fa-4ed3-b5e0-4a686b4bf654",2421,"Analystes, gestion et organisation",,
http://data.europa.eu/esco/isco/C2422,key_18299,"78ab553d-8d5b-4562-8e8a-efc77b66ddc8
7682cd0c-e1dd-4ad5-afaa-c036477916f8
1db910b9-6785-4ee8-903c-51be35fd863c",2422,"Spécialistes, administration et politiques",,
http://data.europa.eu/esco/isco/C2423,key_18300,"5605535b-6740-47dc-9bb5-c08befeae56c
f7ff464b-afa6-4804-8ca4-d06b6e309112
60dfb9ec-b740-4671-86a4-2e00ff8a6c34",2423,"Spécialistes, ressources humaines et évolution de carrière",,
http://data.europa.eu/esco/isco/C2424,key_18301,"c2da3cc1-e964-468f-970d-0862c127217c
58fce133-aa24-4304-8ccf-7c301eb934d5
272bf64f-227c-4c5d-9204-4a2c17e85e03",2424,Spécialistes de la formation du personnel,,
http://data.europa.eu/esco/isco/C243,key_18302,"5f97c953-bfe2-47fd-8dd5-755cf1440949
4e14321e-0866-401f-ace4-416f24381ea7
01147365-5984-4b88-ba09-c843ec4eb52f",243,"Spécialistes des ventes, de la commercialisation et des relations publiques",,
http://data.europa.eu/esco/isco/C2431,key_18303,"09346191-8556-40e1-b176-3683d689f578
3d968512-399c-4a88-8680-86a1621cc702
5ae47d20-70b5-4387-880f-6aa9aac9840c",2431,Spécialistes de la publicité et de la commercialisation,,
http://data.europa.eu/esco/isco/C2432,key_18304,"a4d2e154-4f96-4084-b1a7-45818a516a2b
33722895-da1d-4a73-8982-451fdd4583b2
41a8634e-b606-4be5-8f43-caae98ccdb05",2432,Spécialistes des relations publiques,,
http://data.europa.eu/esco/isco/C2433,key_18305,"74428c8d-9045-4aa9-a574-0613d858166e
7275bd1c-61d4-4090-9c47-0be21b16a79f
8f9e4acd-ea1d-4c54-8f4b-de4a67c34b7b",2433,"Spécialistes des ventes, secteurs médical et technique (à l’exception des TIC)",,
http://data.europa.eu/esco/isco/C2434,key_18306,"21110702-b98b-43ef-80bc-9bc16194a286
0a5a640a-44d9-46ca-8080-a8d14347b524
d9f1a21e-f776-4f10-8d6c-40b9163deb94",2434,"Spécialistes des ventes, des technologies de l’information et des communications",,
http://data.europa.eu/esco/isco/C25,key_18307,"14eb06a1-4501-46e3-8119-0113fd7c0562
0253c9d3-a51f-4588-bb2d-7821a3c329f6
9634cffb-934e-4066-a8b5-f866fd56c582",25,Spécialistes des technologies de l’information et des communications,,
http://data.europa.eu/esco/isco/C251,key_18308,"f63b6db9-76b1-428e-8e0a-b4829079d7f9
4260f584-4b26-42be-b586-f149c227410f
0abf2d9a-81bf-44a7-993f-26ed83b47bd9",251,Concepteurs et analystes de logiciels et de multimédia,,
http://data.europa.eu/esco/isco/C2511,key_18309,"841dcd09-908c-4d48-bfa9-8b3ed9b2127e
a5c2f6bc-2591-45df-8a1a-b89dab6f51cf
5ab419ba-2e17-4650-a9d6-1050dcf7ce6f",2511,Analystes de systèmes,,
http://data.europa.eu/esco/isco/C2512,key_18310,"17cb9590-fed2-4161-9cd0-4fcbf3582ada
706fb736-b577-4257-893a-db2ec55601ef
3f604880-19fb-48d7-9816-bbc8a286cc4d",2512,Concepteurs de logiciels,,
http://data.europa.eu/esco/isco/C2513,key_18311,"8c2366c3-2692-4253-9118-48715c92508e
04450644-fde7-441d-88e8-d39df3dc39d9
beca422e-6a9b-4718-948a-7e52f7678943",2513,Concepteurs de sites internet et de multimédia,,
http://data.europa.eu/esco/isco/C2514,key_18312,"a22f6dd7-9993-4af2-a415-61776d755a9d
7e09416b-5c17-46db-8ad8-a8f88e0da443
b6e25d72-09d7-4c59-bb17-160d44378fbf",2514,Programmeurs d’applications,,
http://data.europa.eu/esco/isco/C2519,key_18313,"a92099d8-0f99-4142-bd1e-1a9952a0e4d2
41d2f228-9293-44e3-8f84-f06aeb803f4f
61e998bc-1a5d-4be2-a37b-bd6d9f7ff2b4",2519,"Concepteurs et analystes de logiciels, et concepteurs de multimédia non classés ailleurs",,
http://data.europa.eu/esco/isco/C252,key_18314,"284b3115-b2fe-4c3b-8510-61775839a973
7c9dc4f6-d4f7-42c3-9b98-8da4cd6c2327
d23a37c2-4398-428c-98da-77417372a0af",252,Spécialistes des bases de données et des réseaux d’ordinateurs,,
http://data.europa.eu/esco/isco/C2521,key_18315,"258ddf82-1ff3-4f2c-be57-d704e5ccb963
9f5e9250-2456-44d3-b9b0-997035c1b7b4
185ebc5c-393e-49ed-8f33-022fee0ad1b3",2521,Spécialistes des bases de données,,
http://data.europa.eu/esco/isco/C2522,key_18316,"b8ea93cd-fa78-4e04-9e28-e68a886273b8
18e3bd87-84b5-4090-967f-cf2038993723
4644190d-54f2-4251-8a8c-af3bd77a5ce1",2522,Administrateurs de systèmes,,
http://data.europa.eu/esco/isco/C2523,key_18317,"cdf5a769-1ddd-47a8-92c2-2a18624be64a
31ffa7fd-32ce-4464-8f7b-900743f3a8bf
00b5072c-d636-44eb-bbd5-03d9f35e44d0",2523,Spécialistes des réseaux d’ordinateurs,,
http://data.europa.eu/esco/isco/C2529,key_18318,"ccb950a1-64b7-4105-b840-3981ad89f505
cbe97a36-1858-4361-8622-1569c4229b98
1173e789-61d0-48ae-8dc5-baba42a8eb78",2529,Spécialistes des bases de données et des réseaux d’ordinateurs non classés ailleurs,,
http://data.europa.eu/esco/isco/C26,key_18319,"177a4130-38f0-4bb5-8857-d8b3a30430ee
c2276833-4aef-4629-9cd1-eb247e2b2ba3
4042264b-5cc6-4bd4-afc8-8c30e5d9e8f5",26,"Spécialistes de la justice, des sciences sociales et de la culture",,
http://data.europa.eu/esco/isco/C261,key_18320,"3da0154c-1624-4f9a-8057-d8986a3c14c1
e00ce639-cd9e-4357-a7a5-ca2948126645
5c8a7293-c6fc-490f-9aa6-1788a4703269",261,Juristes,,
http://data.europa.eu/esco/isco/C2611,key_18321,"a0275b41-891b-46fc-a69b-8c90bb2b9e99
99715236-3530-46da-b802-4d8158a855ed
6cc32d9c-54a9-41dd-b93d-74c012497178",2611,Avocats,,
http://data.europa.eu/esco/isco/C2612,key_18322,"c29f1a04-8b18-4ff0-904d-ce4cd31f6e13
14ab0313-6c9f-4a5a-aee2-66e792c03ef5
8caa9018-94a0-4023-a63d-485dd3062495",2612,Magistrats,,
http://data.europa.eu/esco/isco/C2619,key_18323,"2be46374-dc71-4074-81aa-6f8baba3a73b
cac28260-8d45-49ac-a6f8-2a73e9a52a60
c547fa4f-b75b-45ba-a717-2639070976f8",2619,Juristes non classés ailleurs,,
http://data.europa.eu/esco/isco/C262,key_18324,"ac9f6767-7826-426e-8bab-75deaf2cd0df
1388d958-b947-4bbf-af7a-02dc108e299d
9f7c1d2c-b3ad-49cf-ab64-7e47543ec177",262,"Archivistes, bibliothécaires, documentalistes et assimilés",,
http://data.europa.eu/esco/isco/C2621,key_18325,"e7b61cb6-fed3-408d-ad67-37e2ef0a6eee
9838f41f-9c94-44f3-bd25-7695dd2f1230
5a61b8a4-2592-4f36-b399-532e52e66a48",2621,Archivistes paléographes et conservateurs de musée,,
http://data.europa.eu/esco/isco/C2622,key_18326,"fda0df04-abb3-439b-a7ed-b2b92c2558c7
12a89e45-c2bc-430d-b3ca-623f83a08daf
d07c18b6-3a1f-423c-aa59-5110781bc5f6",2622,"Bibliothécaires, documentalistes et professions assimilées",,
http://data.europa.eu/esco/isco/C263,key_18327,"d6f125a7-6a07-47e6-93ae-53466f57d974
a6dd36ba-1df9-4ebe-b526-23f0cb5f8058
a6ff82cf-cb0a-4830-84cb-bc8302c6b913",263,Spécialistes des sciences sociales et du clergé,,
http://data.europa.eu/esco/isco/C2631,key_18328,"45d0884f-f9c2-4518-8906-ce19386d6a75
ddbbbf5e-f490-44c5-8730-020940daa626
f095beaf-7309-44fe-8eb7-1c92ca9bb769",2631,Économistes,,
http://data.europa.eu/esco/isco/C2632,key_18329,"4339fde0-2d8d-450c-a7da-92ee67b9ab2f
6c69fa04-507c-4b91-bd22-eaf32bd3591e
a727e5b1-fc9f-4b64-82ec-725ed3836ced",2632,"Sociologues, anthropologues et assimilés",,
http://data.europa.eu/esco/isco/C2633,key_18330,"5d51f5e7-98f9-4d93-b5de-3400e88fc8cf
5ebceb50-979a-45a7-82fe-6d5859aefc79
0e636d99-ba20-4ee4-9866-9aacf83b4f26",2633,"Philosophes, historiens et spécialistes des sciences politiques",,
http://data.europa.eu/esco/isco/C2634,key_18331,"1c5f5d58-e3fc-4f97-b26d-752d8848bee8
cf023294-0960-445c-98e1-04bffa0ce341
9db6d02f-eb3f-43f7-8f43-d9ae1d084828",2634,Psychologues,,
http://data.europa.eu/esco/isco/C2635,key_18332,"1b31ebd2-fa18-442b-8b91-73c540c6b730
ef5f0ad7-61fb-4259-8a77-7101878b0972
7ba63412-02ac-48d4-80c7-c0dd074656e6",2635,Spécialistes du travail social,,
http://data.europa.eu/esco/isco/C2636,key_18333,"5c50945e-f85a-40b2-abf9-ddd6f686e84b
ed6ff979-eeb5-423e-a623-86991cd446c0
03456955-eae5-4198-81f2-91f64234ec19",2636,Ministres des cultes,,
http://data.europa.eu/esco/isco/C264,key_18334,"06145a8f-0c68-4bf4-a65d-34cc991150a2
570b3666-4f23-405e-b566-3a25e9596065
53674d0a-3f13-4eee-951a-dc97101c3296",264,"Auteurs, journalistes et linguistes",,
http://data.europa.eu/esco/isco/C2641,key_18335,"057a85d7-6b9e-4063-906d-d568a0ea6c83
6803f168-76f2-48a3-b582-9ceeedfc9f44
2c5d8f01-090a-4bcf-92a8-a9d48a96bf28",2641,Auteurs et autres écrivains,,
http://data.europa.eu/esco/isco/C2642,key_18336,"c7ceeb4c-c633-442e-8e50-c83e21cd848a
09d62e0d-d76c-4ee1-bc8c-080066b781be
514cf87b-c619-4cb4-8c55-279c3f93e216",2642,Journalistes,,
http://data.europa.eu/esco/isco/C2643,key_18337,"2d144ac6-cbc0-4854-8968-16ca91ad0ccc
3c6a5399-5d7f-4aee-8f95-7b07148165ca
cbc583a2-f281-457e-ac29-e3b4ee83b9c6",2643,"Traducteurs, interprètes et linguistes",,
http://data.europa.eu/esco/isco/C265,key_18338,"cc6450f5-0022-4393-b087-775f5c90679d
47ff57f3-b358-40e5-b672-1e8523a70558
1c4dc485-79f9-4aa9-8e2e-a3d95c408953",265,Artistes créateurs et exécutants,,
http://data.europa.eu/esco/isco/C2651,key_18339,"0e673db2-b22f-470a-aeb0-316042a02600
97442fd4-1996-4d12-8b99-46c94f69c02c
10657333-de44-4298-91e4-f11367edda16",2651,Artistes plasticiens,,
http://data.europa.eu/esco/isco/C2652,key_18340,"12189a61-7b94-41f4-bb19-7dfce0fb0d00
fbfc47e3-3a2b-4477-a573-c647651f355b
637ca9e9-5f13-484a-8efe-6b8a5a6b4099",2652,"Compositeurs, musiciens et chanteurs",,
http://data.europa.eu/esco/isco/C2653,key_18341,"b19de302-8281-4081-a0ca-614bc78534ae
78661041-2b38-4dae-ae26-daa229cbdc8b
0138bcf2-9bf4-44bb-a83f-0b241db52217",2653,Danseurs et chorégraphes,,
http://data.europa.eu/esco/isco/C2654,key_18342,"069820b6-93f6-46d6-aeae-e9e688b4e390
d6aa8396-cd06-4276-a4e9-6e2b4441a521
0b566b1a-2d9e-4456-a7d8-f9a71b88ab96",2654,"Metteurs en scène de cinéma, de théâtre et d’autres spectacles",,
http://data.europa.eu/esco/isco/C2655,key_18343,"f12a3970-d2ef-474f-abf0-d4eee06f77b4
cb9f0097-4d53-4be5-bddd-a8febfc77af1
c55a476c-4b41-4cae-a148-e21fa951a4da",2655,Acteurs,,
http://data.europa.eu/esco/isco/C2656,key_18344,"4198d0c1-c747-4deb-a7e7-42a9063da54f
9b4d595e-8a09-449b-a1e8-1e0a8646147d
21867797-f161-467d-9beb-681ebe1eae33",2656,"Annonceurs-présentateurs de radio, de télévision et autres médias",,
http://data.europa.eu/esco/isco/C2659,key_18345,"8a0cb944-4c6b-440d-804a-b0066ff7be8c
2959e458-3cb1-4a44-80ef-dd20464e3249
fd34a339-21d8-4b8a-a6c1-b960de9fafcb",2659,Artistes créateurs et exécutants non classés ailleurs,,
http://data.europa.eu/esco/isco/C3,key_18346,"103d3168-dde0-454b-9b0d-826f7ac8c5fc
98ccd01c-42e3-4051-a885-0e906307989d
df688439-58b3-4611-a9af-9548d5608185",3,Professions intermédiaires,,
http://data.europa.eu/esco/isco/C31,key_18347,"9e560f2d-a5d1-43d2-8030-3bb359f6db33
f5a3147b-2301-45f0-b4e6-946a4ccd91a8
582428bd-8fa1-48da-9573-649de92cb8a9",31,Professions intermédiaires des sciences et techniques,,
http://data.europa.eu/esco/isco/C311,key_18348,"c1dd1d92-c430-4e40-95e0-33d3040ba1d1
13bb5f10-2426-4d74-bce9-7e3e2cecfe5f
524e595d-abb5-4ad2-8ea3-636d6a2a9d7a",311,Techniciens des sciences physiques et techniques,,
http://data.europa.eu/esco/isco/C3111,key_18349,"cb6cf43c-5e4e-4b3e-9c80-a480c06fc4c8
fe7c8736-4ed1-423d-b2d5-71c8a299edda
e7527952-d095-4106-b2a8-962a6910c4a3",3111,Techniciens des sciences chimiques et physiques,,
http://data.europa.eu/esco/isco/C3112,key_18350,"03899ccd-a64a-4b3d-97a7-773e6d794238
39680576-8abf-4b64-bb3f-a6b193717e1e
b6ca7d65-9ef3-41d4-a612-48d6c41ca42e",3112,Techniciens du génie civil,,
http://data.europa.eu/esco/isco/C3113,key_18351,"170df57b-4bea-4522-a07f-d4b8dd38dd23
a7a7efb6-5024-454a-bfc7-a37db03fb1ee
7e4cae80-8f97-481c-a2af-0f6d250659c7",3113,Techniciens en électricité,,
http://data.europa.eu/esco/isco/C3114,key_18352,"170cdff0-8d35-4a11-8b71-d808aa1576ae
7b05797d-684f-4534-a55e-811b829925a0
557fd2f6-d926-4009-b6d7-500150ba208b",3114,Techniciens en électronique,,
http://data.europa.eu/esco/isco/C3115,key_18353,"c8e1f850-de10-4857-8618-79a88e30ef58
a8ef545b-99e3-49d9-b053-e49fb097800d
164682d3-8a8b-4653-a563-b3589f304b12",3115,Techniciens en construction mécanique,,
http://data.europa.eu/esco/isco/C3116,key_18354,"37e89c2a-a5c3-410e-8d24-3be8b77ec9a9
93522fad-8c26-4720-b4c8-9941efeb4777
1d2aef67-ca69-4d51-9ec7-1231358390b0",3116,Techniciens en chimie industrielle,,
http://data.europa.eu/esco/isco/C3117,key_18355,"a6eabccd-6993-4fe5-b874-d37df9ac6400
f894de82-3489-44e1-9ba8-8956792e0b67
310c34ae-11c4-4453-b2a7-a643ef3f4c64",3117,"Techniciens des mines, techniciens métallurgistes",,
http://data.europa.eu/esco/isco/C3118,key_18356,"0c5881a2-584b-4cf5-8b3e-ab6d55f8c883
8695573c-f25c-4043-b593-497d52888c5e
5c2a4456-4a62-4481-87d7-cdbf8d2427d3",3118,Dessinateurs industriels,,
http://data.europa.eu/esco/isco/C3119,key_18357,"18034416-570e-4c15-9550-57c5666f0dd6
78b32a79-26b6-4b81-aae2-106fee46896d
c5b6bb21-eb02-4bbf-8120-379e160358d0",3119,Techniciens des sciences physiques et techniques non classés ailleurs,,
http://data.europa.eu/esco/isco/C312,key_18358,"4149e13b-6c3c-4190-9c7e-ed5fb66f08bd
fed464b3-f770-4bd7-aa4c-ca5afe51ac55
72d15824-5970-43cc-ada7-2e825680eaa7",312,"Superviseurs, mines, industries manufacturières et bâtiment",,
http://data.europa.eu/esco/isco/C3121,key_18359,"74a52e9a-55b0-4c12-b44c-a04cd9bcaef7
ef69cab8-0347-4873-bcd9-6fb8811157c3
b666551f-c7fc-4e96-8cb9-bdfb709e6c41",3121,"Superviseurs, mines",,
http://data.europa.eu/esco/isco/C3122,key_18360,"17d25749-c8b3-4e62-a3b3-6d19398bd359
8a750416-2408-47d8-b201-7b19a2b1695e
c1ac12c0-b4c2-4ef2-bf41-d0e73f3ab970",3122,"Superviseurs, industries manufacturières",,
http://data.europa.eu/esco/isco/C3123,key_18361,"fd5b500a-d6da-4c13-8a12-6677d75c3b04
06e16c3b-3f5c-4484-8a49-2f0db231380d
9cedaa9e-1eaf-4e6a-97d7-242578329652",3123,"Superviseurs, bâtiment",,
http://data.europa.eu/esco/isco/C313,key_18362,"20351a95-a87a-4a94-bd87-9ba982add573
2b559f9c-b048-4b45-bced-0961db78ae9a
a5fe88e3-cd3e-482b-ba0d-d6a1dec570af",313,"Techniciens, contrôle de processus industriels",,
http://data.europa.eu/esco/isco/C3131,key_18363,"2d7c2524-fcb2-4ef6-ba10-37b5c2c3f170
fbd30aae-9113-447d-adc6-77b457a6198c
cfcae77c-6a57-4710-96e7-c07a3ae4bd16",3131,Conducteurs d’installations de production d’énergie,,
http://data.europa.eu/esco/isco/C3132,key_18364,"751be34d-7031-4923-a23a-af6dc72eb415
37697aed-685f-43c0-b822-be460d8438d2
e6fe22ac-c90c-4cf9-9153-74ccfa9e8ad1",3132,Conducteurs d’incinérateurs et d’installations de traitement de l’eau,,
http://data.europa.eu/esco/isco/C3133,key_18365,"be843be5-ec88-457c-9192-53fe17d78c5a
03c7c29a-6296-405d-9286-0dd1b59c60a0
ff10a10b-378b-42a1-956e-a8f55a5ec91e",3133,Conducteurs d’installations de traitement chimique,,
http://data.europa.eu/esco/isco/C3134,key_18366,"19d8a6a8-e09c-4508-9e2c-8e0f1d142e8a
cbb1f88e-b4fc-4951-bd49-010cb86082c3
6777d06b-f9f2-4acd-9997-271db193804f",3134,Conducteurs d’installations de raffinage de pétrole et de gaz naturel,,
http://data.europa.eu/esco/isco/C3135,key_18367,"a527f3ef-9406-422e-93b9-ba9b437a7c59
62c37dc5-221b-4409-8eaf-65ba7fc7e85a
3ed53f0f-9902-466f-a3a2-db49864a57ff",3135,"Contrôleurs des processus industriels, métallurgie",,
http://data.europa.eu/esco/isco/C3139,key_18368,"996b4f36-c977-41c4-814a-4efddc4be09f
eb9056f4-120e-4b38-bf68-ddbc925de908
3d404cda-32d5-4f55-b2a7-9cea43d649fe",3139,"Techniciens, contrôle de processus industriels non classés ailleurs",,
http://data.europa.eu/esco/isco/C314,key_18369,"142a8a40-b0cb-4d72-85d4-820b79a6df41
e30d9f57-8a3e-4f59-b745-9e35cb62eff0
52ea69dd-76b3-4cf5-897e-8ad300b9999e",314,Techniciens et travailleurs assimilés des sciences de la vie,,
http://data.europa.eu/esco/isco/C3141,key_18370,"d9774f2a-8cdd-4eb5-994e-6890e09b6705
c35f14e8-b9c8-49a5-9841-ff0372f8beb8
45e32170-61ef-41f4-80c6-173653b1ce84",3141,Techniciens des sciences de la vie (à l’exception de la médecine),,
http://data.europa.eu/esco/isco/C3142,key_18371,"d3396953-f8da-425a-91d4-ebeaf65f7730
b67349b7-200b-4c77-8a3f-97df33026c32
f67bb458-d5a2-48d7-bfd0-e15636d47b2f",3142,"Techniciens, agriculture et élevage",,
http://data.europa.eu/esco/isco/C3143,key_18372,"0d4da69e-1260-4a1c-a0a2-e5205ff4d72c
c8b636e0-b014-490f-b13f-c0053bb4f835
3a9466ae-9c74-49e2-bb4f-09296f83af51",3143,"Techniciens, sylviculture",,
http://data.europa.eu/esco/isco/C315,key_18373,"91643340-2930-479a-a55b-cacff035c6e3
40160667-866f-4e22-a4fa-68594a5446a6
c24603c8-31e2-4f67-a859-678ca9985b42",315,Contrôleurs et techniciens des moyens de transport maritime et aérien,,
http://data.europa.eu/esco/isco/C3151,key_18374,"95991017-325d-4680-9436-52e2c4e01613
891a5eb8-8540-4d40-a8bb-9b6b3d8c9b98
43d93b5f-5b5f-4a58-8b1e-9ffe71fe9a71",3151,Officiers mécaniciens de navires,,
http://data.europa.eu/esco/isco/C3152,key_18375,"11038a50-cfcb-4a08-86ec-8b15e5047d8d
b73a6287-ce0a-4a69-804d-b1887b91f465
f434d1e6-07df-483c-b138-aaac7f756415",3152,Officiers de pont et pilotes,,
http://data.europa.eu/esco/isco/C3153,key_18376,"c2926c42-d847-4e53-92f2-9405fdf5e9a0
0e0bae8e-b38d-44e9-8324-b1337526ff84
e27c8f32-0941-4b58-baf1-8f8fff9d1c66",3153,Pilotes d’avions et assimilés,,
http://data.europa.eu/esco/isco/C3154,key_18377,"e9a91aa8-d201-4da0-8766-f558e23c05d3
8087d71f-55fa-415b-8527-840f14f02800
2fe583a0-e57f-482f-90e5-9e934491622a",3154,Contrôleurs de la circulation aérienne,,
