conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e842ed4c-23c1-4c29-b1b1-b490889db735,parcourir des itinéraires de navigation,released,skill/competence,sector-specific,,Tracer la route de navigation d’un navire sous le contrôle d’un officier de pont supérieur. Faire fonctionner un radar ou des cartes électroniques et un système d’identification automatique.,http://data.europa.eu/esco/skill/e46186e4-c784-4122-9828-4881c01bfae0 | http://data.europa.eu/esco/skill/36c9717b-e53a-4d16-b7df-b6555eff43f8,préparer des itinéraires de transport | exploiter des véhicules nautiques à moteur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e87ec79a-c9ff-46f5-84fa-7a0f394cdf40,robotique,released,knowledge,cross-sector,,"La branche d’ingénierie qui implique la conception, l’exploitation, la fabrication et l’utilisation de robots.  La robotique fait partie de l’ingénierie mécanique, de l’ingénierie électrique, de l’informatique et présente des chevauchements avec la mécatronique et l’automatisation.",http://data.europa.eu/esco/isced-f/0714,électronique et automatisation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8b89eb6-51e8-4c3a-babb-88b2e110376b,Pascal (programmation informatique),released,knowledge,sector-specific,,"Les techniques et les principes du développement de logiciels, tels que l’analyse, les algorithmes, le codage, les essais et la compilation des paradigmes de programmation en Pascal.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programmation informatique | développement et analyse de logiciels et d’applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8bae3fe-6d8d-457e-a20b-6f8eea4d5402,utiliser du matériel de sonorisation en direct,released,skill/competence,sector-specific,,Utiliser le système de sonorisation et les appareils audio pendant les répétitions ou en situation réelle.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,exploiter des équipements audiovisuels
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e8dd9cc1-c83d-45ec-a7b0-e3727ab90336,créer des images animées,released,skill/competence,sector-specific,,Créer et développer des images bidimensionnelles et tridimensionnelles en mouvement et des animations.,http://data.europa.eu/esco/skill/a556a3db-cd48-42a5-825c-f95f6f5ccbfe | http://data.europa.eu/esco/skill/5f782745-6382-4873-b415-8fb91c705b03,créer des affichages visuels et des décorations | créer des images numériques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e975b791-b488-4935-be44-06f2f9a443bb,configurer un robot dans l’industrie automobile,released,skill/competence,cross-sector,,"Mettre au point et programmer un robot automobile travaillant sur des processus mécaniques et remplaçant ou soutenant de manière collaborative le travail humain, tel que le robot automobile à six axes.",http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,utiliser des outils numériques pour contrôler des machines
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e9ac6d35-0219-44c3-b488-bfd14923d09f,utiliser des logiciels pour découper des patrons,released,skill/competence,sector-specific,,"Utiliser des logiciels de découpe de patrons pour créer des gabarits pour la fabrication de vêtements, d'articles textiles prêt-à-porter et de produits textiles. Établir des modèles adéquats dans les logiciels pour la duplication des produits en tenant compte des tailles et des formes.",http://data.europa.eu/esco/skill/2ac79be0-1f66-48da-84a6-2d294179927f | http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,créer des patrons pour vêtements | utiliser des outils numériques pour contrôler des machines
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ea412de3-9d7a-4943-8d8c-c6d3c7495d0e,exécuter un test d’intégration,released,skill/competence,sector-specific,réaliser un test d’intégration | effectuer un test d’intégration | procéder à un test d’intégration | exécuter des tests unitaires | tester les interfaces entre les composants logiciels | exécuter des tests d’intégration,"Tester les composants du système ou des logiciels regroupés de différentes manières pour évaluer leur capacité à s’interconnecter, leur interface et leur capacité à offrir une fonctionnalité globale.",http://data.europa.eu/esco/skill/913e7e83-b8f8-4574-b1ca-1b38f3fd974a | http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,exécuter des tests de logiciel | mettre en place des systèmes informatiques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ea99e1f2-ad03-4bb3-8960-1227fc76bb2a,interpréter les interfaces graphiques de communication,released,skill/competence,cross-sector,,Avoir la capacité de comprendre les différentes formes et représentations utilisées dans les schémas et le modèle isométrique 3D présentés par les programmes de communication.,http://data.europa.eu/esco/skill/1f403e44-7a79-4b91-b86a-e406208be161 | http://data.europa.eu/esco/skill/316df5b7-31c4-4f4e-ae69-aad1b873b995,interpréter des éléments de culture visuelle | interpréter des documents et des schémas techniques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eabc06f6-2daf-45bb-b525-7fc078e2eadf,concevoir des prototypes optiques,released,skill/competence,sector-specific,,Concevoir et développer des prototypes de produits et composants optiques à l'aide de logiciels de dessin technique.,http://data.europa.eu/esco/skill/bacbfc27-4b5d-47de-8bfd-af5fa27562a2 | http://data.europa.eu/esco/skill/c34b06c4-d164-4e49-a784-89d47de42ec2,"concevoir des prototypes | concevoir des matériaux, systèmes ou produits industriels"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb0e5615-1575-4a86-a1a2-7d39595033c5,ABAP,released,knowledge,sector-specific,,"Les techniques et les principes du développement de logiciels, tels que l’analyse, les algorithmes, le codage, les essais et la compilation des paradigmes de programmation dans ABAP.",http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97 | http://data.europa.eu/esco/isced-f/0613,programmation informatique | développement et analyse de logiciels et d’applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb275d0d-64bb-49cb-a501-72aff776088f,utiliser un contrôleur de session en périphérie,released,skill/competence,sector-specific,utiliser un SBC | utiliser un contrôleur de périphérie de session | protéger les réseaux de communication IP | gérer les appels | utiliser un contrôler SBC | utiliser des contrôleurs de session en périphérie,Gérer les appels au cours d’une session de VoIP et assurer la sécurité et la qualité du service en faisant fonctionner un contrôleur frontalier de session (SBC).,http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,protéger des dispositifs tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb2ae1c7-ba57-4695-8f29-9dd41c26e01e,élaborer un plan commercial de vente en ligne,released,skill/competence,cross-sector,,Rassembler des informations utiles et rédiger un document bien structuré établissant la trajectoire d’un projet d’entreprise adapté à un environnement en ligne.,http://data.europa.eu/esco/skill/37272760-957a-4c34-b4f3-780ee285334d,"élaborer des plans financiers, commerciaux ou marketing"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eb3aa8c1-fb14-47b4-a352-b7975abd2480,reproduire les problèmes du logiciel client,released,skill/competence,sector-specific,,Utiliser des outils spécialisés pour reproduire et analyser les conditions à l'origine de l'ensemble des états logiciels ou des sorties signalés par le client afin d'apporter des solutions adéquates.,http://data.europa.eu/esco/skill/0b9968af-72de-470a-98e1-2d19577443fb,résoudre des problèmes informatiques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec0bbf39-0edd-4015-a2c3-82ad563ce3a8,rédiger des courriers électroniques professionnels,released,skill/competence,cross-sector,rédiger des e-mails professionnels,"Préparer, compiler et rédiger des courriers contenant les informations adéquates et en utilisant un langage convenable pour des communications internes ou externes.",http://data.europa.eu/esco/skill/6e62e776-fbfa-486c-a6df-58cd239c86fe,faire de l’écriture technique ou académique
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec0d2580-ee2f-45e6-a423-c69dd3f03868,régler des aides auditives,released,skill/competence,sector-specific,,"Programmer des prothèses auditives en utilisant un ordinateur, ajuster et distribuer des prothèses auditives ou administrer des implants cochléaires, des appareils électroniques qui permettent d'améliorer l'audition d'une personne.",http://data.europa.eu/esco/skill/872c0ddb-f056-4f51-afac-fc3d6fae0f5b,exploiter du matériel médical
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec25e825-8c5b-4b46-950b-dcb87dd410e7,configurer un enregistrement de base,released,skill/competence,sector-specific,,Installer un système d'enregistrement audio stéréo de base.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,exploiter des équipements audiovisuels
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec85cc63-4e24-4631-bf92-8789db2605c0,maintenir la sécurité d’une base de données,released,skill/competence,sector-specific,,Maîtriser un large éventail de contrôles de sécurité de l'information afin d'assurer une protection maximale des bases de données.,http://data.europa.eu/esco/skill/0df2e216-68ae-4952-b9dc-3c2f2bc04fe3 | http://data.europa.eu/esco/skill/185c56ee-098f-46a1-af87-56337085da6f,tenir à jour une base de données | protéger des dispositifs tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ec95d0a4-886e-4eb1-aa4c-2d5f2549df7d,utiliser un logiciel de mémoires de traduction,released,skill/competence,cross-sector,,"Faciliter une traduction linguistique efficace à l’aide d’un logiciel de mémoire de traduction.
   ",http://data.europa.eu/esco/skill/98fb499f-9155-412d-a8a0-95ba97126fec | http://data.europa.eu/esco/skill/95d84b77-ba94-492f-a1e6-18be13f16cf0,utiliser des outils numériques de collaboration et de productivité | utiliser des outils de traduction assistée par ordinateur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed1d8bd4-cd2a-4c64-b665-56d70651026c,développement par prototypage,released,knowledge,sector-specific,,Le modèle de développement du prototypage est une méthode de conception de systèmes et d’applications logiciels.,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9 | http://data.europa.eu/esco/isced-f/0613,méthodes de gestion de projets TIC | développement et analyse de logiciels et d’applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed392b45-1087-44a7-89a9-d514224639ff,faire du marketing mobile,released,skill/competence,cross-sector,,"Effectuer du marketing mobile à l'aide d'un appareil mobile, p. ex. une tablette ou un smartphone. Rassembler des informations personnalisées et les transférer aux clients afin de promouvoir des services ou des biens.",http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"promouvoir des biens, des services, ou des programmes"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed39edd3-44d0-4a16-9796-bfb99f92baf3,méthodes d’analyse de la performance des TIC,released,knowledge,sector-specific,techniques d’analyse de la performance | méthodes d’analyse des performances des TIC | évaluation de la performance | méthodes d’analyse de l’activité des TIC | méthodes d’évaluation des performances des TIC | méthodes d’évaluation de l’activité des TIC,"Les méthodes utilisées pour analyser les performances des logiciels, des systèmes de TIC et des réseaux, qui fournissent des orientations sur les causes profondes des problèmes au sein des systèmes d’information. Ces méthodes peuvent analyser les goulets d’étranglement des ressources, les temps d’application, les retards d’attente et les les résultats de l'évaluation comparative.",http://data.europa.eu/esco/isced-f/0613,développement et analyse de logiciels et d’applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed5bbc64-7017-4e2e-b44e-65df88013a84,analyser des systèmes d'information,released,skill/competence,occupation-specific,,"Analyser les systèmes d'information tels que les archives, les bibliothèques et les centres de documentation pour vérifier leur efficacité. Développer des techniques spécifiques de résolution de problèmes afin d'améliorer la performance des systèmes.",http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e | http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909 | http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a,"gérer des données quantitatives | évaluer des systèmes, programmes, équipements et produits | traiter des informations qualitatives"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ed8de897-adbe-4f0e-b4d2-534953e64c72,intégrer les composants d’un système,released,skill/competence,sector-specific,,"Sélectionner et utiliser des techniques et outils d’intégration pour planifier et mettre en œuvre l’intégration des modules et composants matériels et logiciels dans un système.
	",http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,mettre en place des systèmes informatiques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eda4d727-4374-49af-ace4-118c7c906835,optimisation des moteurs de recherche,released,knowledge,sector-specific,marketing des moteurs de recherche | optimisation pour les moteurs de recherche | SEM | optimisation du positionnement dans les moteurs de recherche | référencement naturel | search engine optimisation | SEO | SERP,L’approche marketing qui promeut la présentation de la page web en affectant les structures spécifiques qui ont une incidence sur sa visibilité dans les résultats de recherche non rémunérés.,http://data.europa.eu/esco/isced-f/0414 | http://data.europa.eu/esco/skill/1d6c7de4-350e-4868-a47b-333b4b0d9650,"marketing et publicité | évaluer des données, des informations et des contenus numériques"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/edf081e4-d2dc-4a60-8c49-7b7e45b5ebe3,cartographier des risques,released,skill/competence,sector-specific,,"Utiliser des outils de visualisation des données afin de communiquer les risques financiers spécifiques, leur nature et leur impact pour une organisation.",http://data.europa.eu/esco/skill/7e153e1d-2b12-43ad-89f3-0cf82ebc4a30,réaliser l’analyse et la gestion des risques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ee02393d-27dd-438a-8879-b8088ce45e79,politiques environnementales des TIC,released,knowledge,occupation-specific,,"Les politiques internationales et organisationnelles qui traitent de l’évaluation de l’impact environnemental des innovations et des évolutions dans le domaine des TIC, ainsi que des méthodes permettant de réduire les incidences négatives et d’appliquer les innovations dans le domaine des TIC pour aider l’environnement.",http://data.europa.eu/esco/isced-f/0611,utilisation d’un ordinateur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ee3b1553-2dc5-434b-8dcf-4ae3a40b3a48,vérifier les spécifications formelles des TIC,released,skill/competence,sector-specific,examiner les spécifications formelles des TIC | inspecter les spécifications formelles des TIC | tester les spécifications formelles des TIC | vérifier les spécifications formelles en matière de TI | contrôler les spécifications formelles des TIC | vérifier les spécifications formelles en matière de TIC,"Vérifier que l’algorithme ou le système prévu répond à certaines spécifications formelles en termes de capacités, de justesse et d’efficacité.",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,installer des éléments en bois et en métal
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ee6c325b-223e-432f-89c3-a0f135adac9e,créer des plans cadastraux,released,skill/competence,cross-sector,,"Créer des cartes en utilisant les données recueillies dans le cadre d’enquêtes et d’activités de relevés de mesures, ainsi que par le biais de logiciels spécialisés qui définissent les limites des constructions et des bâtiments d’une région.",http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,utiliser des outils de conception et de dessin assistés par ordinateur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ee8fee1a-75c1-43fb-b08d-779929f99249,appliquer des méthodes statistiques de contrôle des procédés,released,skill/competence,cross-sector,,Appliquer des méthodes statistiques sur la base de conceptions d’essais (DOE) et du contrôle statistique des processus (SPC) afin de contrôler les procédés de fabrication.,http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/382c11ed-20d5-4ae7-b60e-15fec527fa6c,analyser des opérations commerciales | appliquer des techniques d’analyse statistique
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eeca3780-8049-499f-a268-95a7ad26642c,Saas (modèle de logiciel à la demande),released,knowledge,sector-specific,modèle «software as a service» | modèle SaaS,"Le modèle SaaS se compose des principes fondamentaux de la modélisation axée sur le service destinée aux systèmes d’entreprise et de logiciels qui permettent la conception et la spécification de systèmes d’entreprise axés sur le service dans une variété de styles architecturaux, tels que l’architecture d’entreprise.",http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98 | http://data.europa.eu/esco/isced-f/0612,modélisation orientée services | conception et administration de bases de données et de réseau
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eee58e6d-4587-42f0-b9a0-fe055cfe2044,élaborer des animations,released,skill/competence,sector-specific,,"Concevoir et élaborer des animations visuelles en faisant preuve de créativité et en utilisant ses compétences informatiques. Donner l’illusion que des objets ou des personnages sont réels en manipulant la lumière, la couleur, la texture, les ombres et la transparence, ou en manipulant des images statiques pour donner une illusion de mouvement.",http://data.europa.eu/esco/skill/ab99d9a7-62eb-407b-92f2-bf7992a82004,créer des œuvres ou des performances artistiques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/eeef9d73-f215-40fb-92cc-6498f13fc3f2,produire une image infrarouge,released,skill/competence,sector-specific,,Utiliser une caméra infrarouge pour produire des images affichant la partie infrarouge du spectre.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,exploiter des équipements audiovisuels
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ef0527db-0442-4f05-a150-533b410e1cc1,faire fonctionner des panneaux de commande ferroviaire,released,skill/competence,sector-specific,,"Faire fonctionner différents types de panneaux de commande ferroviaire, tels que le commutateur de fonction individuel (IFS - Individual Function Switch ), le commutateur de contrôle unique (OCS - One Control Switch) ou l’entrée-sortie (NX).",http://data.europa.eu/esco/skill/1fa420ed-5378-4258-8d7a-9ec274dda927 | http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,utiliser des panneaux de commande | utiliser des outils numériques pour contrôler des machines
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ef069fe6-305b-4452-8f7d-0c572e98effc,mobile marketing,released,knowledge,sector-specific,,"L’étude du marketing qui utilise des appareils mobiles comme canal de communication. Cette approche peut fournir aux clients potentiels des informations personnalisées (utilisation du contexte de lieu ou de temps) qui promeuvent des produits, des services ou des idées.",http://data.europa.eu/esco/isced-f/0414,marketing et publicité
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ef64005d-75bc-4597-8ed6-717edec5e55e,améliorer la visibilité d’un site web,released,skill/competence,cross-sector,optimiser un site web pour les moteurs de recherche | améliorer la visibilité et le trafic d’un site web | améliorer la visibilité d’un site internet | accroître la visibilité d’un site web | améliorer le référencement d’un site web | utiliser les techniques de SEO,"Promouvoir le site web auprès des utilisateurs, des partenaires commerciaux et des moteurs de recherche. Optimiser l’exposition du site web aux moteurs de recherche, envoyer des courriers électroniques, fixer les prix, déterminer des politiques et mener des actions marketing.",http://data.europa.eu/esco/skill/37272760-957a-4c34-b4f3-780ee285334d | http://data.europa.eu/esco/skill/d04ee340-5378-4601-8181-19da6d5cbfe0,"élaborer des plans financiers, commerciaux ou marketing | gérer un site web"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f0010b93-5552-45cb-ad26-168c8168f319,Nexpose,released,knowledge,sector-specific,,"Le programme informatique Nexpose est un outil informatique spécialisé qui teste les faiblesses en matière de sécurité du système par rapport à l’accès potentiellement non autorisé aux informations du système, et qui est développé par la société de logiciels Rapid7.",http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436 | http://data.europa.eu/esco/isced-f/0613,outil de test d’intrusion | développement et analyse de logiciels et d’applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f0393af3-bcd9-41af-a36e-0cfb83b60081,gérer le système normalisé de planification des ressources d'une entreprise,released,skill/competence,sector-specific,,"Recueillir, gérer et interpréter les données pertinentes pour les entreprises concernant l’expédition, le paiement, l’inventaire, les ressources et la fabrication, à l’aide d’un logiciel spécifique de gestion de l’entreprise. Logiciels tels que Microsoft Dynamics, SAP ERP ou Oracle ERP.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gérer, collecter et stocker des données numériques"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f049d050-12da-4e40-813a-2b5eb6df6b51,Internet des objets,released,knowledge,sector-specific,environnement pervasif | web des objets | IdO | informatique ubiquitaire | dispositifs intelligents | l’Internet des objets,"Les principes généraux, les catégories, les exigences, les limites et les vulnérabilités des dispositifs intelligents connectés (la plupart d’entre eux ayant une connectivité internet prévue).",http://data.europa.eu/esco/isced-f/0611,utilisation d’un ordinateur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f0de4973-0a70-4644-8fd4-3a97080476f4,DevOps,released,knowledge,sector-specific,,L’approche DevOps de développementest une méthode de conception de systèmes et d’applications de logiciels axés sur la collaboration et entre les programmeurs et autres professionnels des TIC et l’automatisation.,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9 | http://data.europa.eu/esco/isced-f/0613,méthodes de gestion de projets TIC | développement et analyse de logiciels et d’applications
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f0f2da78-ef60-4653-b2c8-ff0a7a9ea2f8,former les utilisateurs de la bibliothèque à la culture numérique,released,skill/competence,occupation-specific,,"Apprendre aux visiteurs d’une bibliothèque les bases de l’informatique, notamment effectuer des recherches dans des bases de données numériques.
	",http://data.europa.eu/esco/skill/caede8f1-6658-4d78-9eb4-2ad2c7ebf09b | http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b,enseigner et former | instruire autrui
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f0f5bb34-71df-4715-9c9e-03567b76ec8f,créer la maquette fonctionnelle d’un site web,released,skill/competence,sector-specific,,"Développer une image ou un ensemble d’images qui représentent les éléments fonctionnels d’une page ou d’un site web, généralement afin de planifier la fonctionnalité et la structure d’un site web.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gérer, collecter et stocker des données numériques"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f0ff6f10-cbb4-44c0-acd5-ed17046b1396,installer des répéteurs de signal,released,skill/competence,sector-specific,installer un prolongateur de portée | installer des répéteurs sans-fil | installer des amplificateurs et des répéteurs | installer un répéteur de signal Wi-Fi | installer un répéteur de signal | installer des amplificateurs de signal,Installer et configurer des dispositifs de renforcement du signal d’un canal de communication afin de permettre une réception et une reproduction correctes dans d’autres endroits.,http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"installer et réparer des équipements électriques, électroniques et de précision"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f1a56786-e6d7-4b2e-a39c-23e09024d473,concepts des télécommunications,released,knowledge,sector-specific,concepts des communications électroniques | modes de télécommunication | télécommunications | principes de télécommunication | concepts de télécommunications | dispositifs de communication,"Les principes, théories, modèles, équipements et processus de télécommunication, tels que le taux de transfert, la largeur de bande, le rapport signal/bruit, le taux d’erreur binaire et le rapport C/N, ainsi que l’effet des qualités de la trajectoire de transmission sur l’exploitation et la qualité des télécommunications.",http://data.europa.eu/esco/isced-f/0714,électronique et automatisation
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f22dd07b-cb0f-4b18-ba54-d922dfaa8c14,utiliser la CAO pour réaliser des formes à monter,released,skill/competence,sector-specific,,"Pouvoir numériser et scanner les formes à monter. Travailler avec différents systèmes de CAO 2D et 3D et utiliser le logiciel pour adopter et transformer la forme des éléments à monter selon exigences de dimension imposées par le client. Réaliser des modèles 2D pour contrôler la forme du nouvel élément. Réaliser des dessins industriels et préparer des fiches de caractéristiques techniques pour la fabrication. Graduer la forme. Exporter les fichiers du modèle virtuel vers les imprimantes 3D, les systèmes FAO ou CNO.",http://data.europa.eu/esco/skill/b34e2ba1-9080-48c9-9b42-ee9192a4d3f1 | http://data.europa.eu/esco/skill/b1115b14-fa16-4c1e-be6c-91fd49a1808b,utiliser un logiciel de CAO | utiliser des outils de conception et de dessin assistés par ordinateur
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2741507-c5f7-45b6-8bcd-8d0d27650d68,expliquer les caractéristiques de périphériques informatiques,released,skill/competence,sector-specific,,"Expliquer aux clients les fonctionnalités des ordinateurs et des périphériques informatiques; renseigner les clients sur la capacité de mémoire, la vitesse de traitement, la saisie de données, les performances, etc.",http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c | http://data.europa.eu/esco/skill/b3fc5018-ff7b-46fd-be18-dd4148e9b241,prodiguer des conseils concernant des produits et services | conseiller des clients sur des types de matériel informatique
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f28617ad-afdd-4041-814c-216153a38998,analyser les spécifications du logiciel,released,skill/competence,sector-specific,recueillir les spécifications du logiciel | analyser les spécifications du logiciel ou système | évaluer les spécifications du logiciel | analyser les spécifications des logiciels | examiner les spécifications du logiciel | analyser les spécifications logicielles,"Évaluer les spécifications d’un produit ou système logiciel à développer en identifiant les exigences fonctionnelles et non fonctionnelles, les contraintes et les cas d’utilisation possibles illustrant les interactions entre le logiciel et ses utilisateurs.",http://data.europa.eu/esco/skill/a8c3186b-c791-4d57-8f4f-4d12c7a5c6a7,programmer des systèmes informatiques
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2c26cd0-f823-4549-a418-f84d23131308,THC Hydra,released,knowledge,sector-specific,,"Le paquet THC Hydra est un craqueur d'identifiant de connexion utilisant le parallélisme qui teste les faiblesses en matière de sécurité des protocoles des systèmes, afin d'empêcher l'accès potentiellement non autorisé aux informations du système. Ses principales caractéristiques comprennent le craqueur de connexion réseau et la lecture et l’impression de mots de passe.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,développement et analyse de logiciels et d’applications | outil de test d’intrusion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f2d57f41-43b4-4f5b-8100-3df5c21eda50,traiter des données,released,skill/competence,cross-sector,,"Encoder des informations dans un système de stockage et de récupération des données par le biais de processus tels que la numérisation, la saisie manuelle ou le transfert électronique de données, afin de traiter de grandes quantités d’informations.",http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,saisir et transformer des informations
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f36fb0bd-21d5-4347-b484-69c735f4e700,OmniPage,released,knowledge,sector-specific,,"Le logiciel OmniPage est un logiciel qui convertit par voie électronique les images imprimées et dactylographiées afin que les documents puissent être stockés, édités et par voie électronique et affichés par voie numérique.",http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/12c82224-6394-4c3c-9831-2a8198ed1274,développement et analyse de logiciels et d’applications | logiciel de reconnaissance optique de caractères
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f39336a8-8bf3-4a36-ac40-2f88836f5112,faire fonctionner un système de communication d’urgence,released,skill/competence,cross-sector,,"Utiliser efficacement les systèmes de communication courants utilisés en cas d’urgence, tels que les émetteurs et récepteurs mobiles de la station de base, les émetteurs et récepteurs portables, les répéteurs, les téléphones portables, les téléavertisseurs, les systèmes automatisés de localisation de véhicules et les téléphones par satellite, le cas échéant.",http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,exploiter des équipements de communication
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f399a9c1-be41-4117-bf86-a64b503c4cfd,surveiller la saisie de données,released,skill/competence,cross-sector,,"Surveiller la saisie de données telles que des adresses ou des noms dans un système de stockage et de récupération des données par le biais d’un encodage manuel, par transfert électronique de données ou par numérisation.",http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/9bdf8a77-8524-43da-bac6-d15d22e1b7ed,utiliser des bases de données | saisir et transformer des informations
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/f39ea734-faef-48a7-9544-14e691aed6ab,mettre en place un stockage de médias,released,skill/competence,occupation-specific,,"Mettre en place et configurer des systèmes de stockage des médias et d’accès à ceux-ci, ainsi que des systèmes de redondance et de sauvegarde connexes pour garantir une sécurité des données maximale, une accessibilité maximale et une faible latence des médias utilisés.
   ",http://data.europa.eu/esco/skill/f839b1da-78b6-4466-86f4-a5798821ea20,mettre en place des systèmes informatiques
