ORIGINURI,ID,UUIDHISTORY,SKILLTYPE,REUSELEVEL,PREFERREDLABEL,ALTLABELS,DESCRIPTION,DEFINITION,SCOPENOTE
http://data.europa.eu/esco/skill/04fe962b-4017-4eb7-9139-7d69b6922bc9,key_19654,"ecff0be5-d2ab-4c1a-bd66-71e4eda83729
32eb9b9f-4c2b-4cd7-b610-0f9512779d7b",skill/competence,sector-specific,utiliser une interface spécifique à une application,,Comprendre et utiliser les interfaces propres à une application ou à un cas d’utilisation.,,
http://data.europa.eu/esco/skill/05010f6c-0b40-4525-ac4a-057d46a2b6f4,key_19655,"b24a33f4-677b-444d-8bb4-7e50b62310bc
442afd67-068d-45ab-9d8c-8ea803f5c650",skill/competence,cross-sector,concevoir des systèmes électriques,,"Faire des croquis et concevoir des systèmes, des produits et des composants électriques à l’aide de logiciels et d’équipements de conception assistée par ordinateur (CAO). Dessiner les plans de disposition des panneaux, les schémas électriques, les schémas de câblage électrique et d’autres détails d’assemblage.",,
http://data.europa.eu/esco/skill/050dc15e-a41f-4958-bb2c-3fa46c2182be,key_19656,"c60dd029-29bf-4ef6-a6f5-671951e65950
5e803bf0-15d1-4e7e-9800-dbef9332ab9d",skill/competence,occupation-specific,souder en milieu hyperbare,,"Utiliser des techniques de soudage à l’arc pour effectuer des soudures dans des conditions de très haute pression, généralement dans une chambre sèche sous-marine telle qu’une cloche de plongée. Compenser les conséquences négatives d’une pression élevée sur une soudure, telles qu’un arc de soudage plus court et moins stable.",,
http://data.europa.eu/esco/skill/0511c6df-d1fb-4606-9c73-4baba77eea79,key_19657,"7c5682ab-0513-471a-a2a1-a13fb0f5dd09
a11e439e-cf53-4c28-889a-aa5eb6bfadd6",skill/competence,sector-specific,peser les expéditions,,"Peser les expéditions et calculer les poids et dimensions maximaux, par colis ou par article, pour chaque envoi.",,
http://data.europa.eu/esco/skill/0516cfc3-eec7-45c6-87d7-d0e11a3364a8,key_19658,"5e264f9d-98e0-48a1-b69b-1eee4d54ae9a
e2dbf77d-2f73-4114-a9a9-ed4753664887",skill/competence,sector-specific,utiliser une machine pour couler du béton,,Faire fonctionner la machine à couler les blocs de béton en s’assurant que les blocs finis sont conformes aux spécifications.,,
http://data.europa.eu/esco/skill/05182ba0-1cb7-4203-93f6-c2d0e2beb3a2,key_19659,"3d42a7f8-1700-4d2f-967e-f0264e495f59
18a159e9-3ccd-49c4-84ed-0649cebf3953",skill/competence,sector-specific,promouvoir le parrainage parmi les clients d’une salle de remise en forme,,"Inviter les clients à amener des amis et des membres de leur famille, et à faire la promotion de la salle de remise en forme dans leur environnement social.",,
http://data.europa.eu/esco/skill/0520d8ba-3c24-4f75-a8b0-f883ddeed82d,key_19660,"a0843870-65e0-48d6-a2e4-8732e5a702bb
c6fce125-8644-4ca3-9cdd-3c7cfca965ef",skill/competence,cross-sector,auditer des entrepreneurs,,"Examiner et documenter les différents entrepreneurs du secteur afin de déterminer s’ils respectent les règlements et les normes en matière de sécurité, de respect de l’environnement et de qualité de la conception, de la construction et des essais, etc.",,
http://data.europa.eu/esco/skill/0524a62d-96bb-45f5-b7c6-baacbef31af9,key_19661,"7b2b24d0-e352-4916-a50f-89399a06b9aa
819cbca9-8ff1-4961-819f-7288ad2e3220",knowledge,sector-specific,triage des poissons,,"Méthode de calibrage des poissons en fonction de leurs différentes caractéristiques: spécification, taille, qualité et état.",,
http://data.europa.eu/esco/skill/05281013-f5ae-4bf2-ad23-d5d6f7573b46,key_19662,"8220130d-7672-47b5-bbd1-26f2865dc863
8ed40fbb-f9bc-47c3-ba8e-90e8406afe09",skill/competence,sector-specific,réaliser la planification des stocks,,Déterminer les quantités et les délais optimaux des stocks afin de les aligner sur la capacité de vente et de production.,,
http://data.europa.eu/esco/skill/052b829c-67c5-466f-9300-0e0b001a68ef,key_19663,"f74548ff-2f17-4166-bbc9-a8d63f41029f
80cb0813-1a5e-4fe6-8d62-727938380406",skill/competence,sector-specific,préparer des contrats de performance énergétique,,"Préparer et examiner les contrats qui décrivent le rendement énergétique tout en s’assurant qu’ils sont conformes aux exigences légales.
	",,
http://data.europa.eu/esco/skill/05338a70-1ea1-4c33-a886-1c4f0c7d7241,key_19664,"147abc10-4b81-439b-8d51-f45a8c62ae7b
a5fed5cb-1a01-4428-8506-d1c8037ff03c",skill/competence,cross-sector,transmettre les techniques d’un métier,,"Transmettre des connaissances et des compétences, expliquer et démontrer l’application de l’équipement et des matériaux, et répondre à des questions sur les techniques commerciales pour la fabrication des produits.",,
http://data.europa.eu/esco/skill/0539bd09-531a-4857-b739-cfd0316e4c65,key_19665,"824168b4-a0fb-4d5e-b446-36633280507d
9f8a98fb-f16d-432d-bed2-0f893430f358",skill/competence,sector-specific,traiter des animaux conformément à l’éthique,,"Mener des activités selon les principes acceptés du bien et du mal, y compris la transparence dans les pratiques de travail et la conduite envers les clients et leurs animaux.",,
http://data.europa.eu/esco/skill/054f26ab-cfdc-4077-883c-1c4c9e9b310a,key_19666,"558b1f18-1942-4aec-a142-92727ea9748e
15358e66-7ac6-446e-88c9-5e762c3b4415",skill/competence,sector-specific,définir des règles de pare-feu,,Préciser les règles devant régir un ensemble de composants visant à limiter l’accès entre des groupes de réseaux ou un réseau particulier et l’Internet.,,
http://data.europa.eu/esco/skill/0550431f-9c8b-4204-9c45-59bc5feacf06,key_19667,"2d7b8062-d729-40bc-ae09-7a003de0a9d8
beaa8e20-b9cd-478f-b8bb-a8905ead58a2",knowledge,cross-sector,philosophies d’amélioration continue,,"Idées sous-tendant les systèmes de gestion de la qualité. Processus de mise en œuvre de différents systèmes d’amélioration continue: production au plus juste, Kanban, Kaizen, gestion intégrale de la qualité (GIQ), etc.",,
http://data.europa.eu/esco/skill/05515233-5b76-481e-af0c-369142c2f86b,key_19668,"4d0df35e-c7c9-4c76-8bdc-20636d3aa20e
590722c3-33d8-4b47-b043-ab6c9b149b91",knowledge,occupation-specific,pathologies oto-rhino-laryngologiques,,"La pathogenèse, le diagnostic et la gestion des affections oto-rhino-laryngologiques.",,
http://data.europa.eu/esco/skill/0551beb0-2e59-4e43-8883-d4a06400940f,key_19669,"384ce5c2-0686-4bfc-ae05-95de89bd3258
86798181-013b-4ca3-b088-4611ba0454e3",skill/competence,occupation-specific,préparer des animaux d’élevage pour une insémination artificielle,,Identifier correctement les animaux à inséminer. Déplacer les animaux dans un endroit approprié pour l’insémination. Veiller à ce que l’environnement de travail soit adapté à la manipulation sûre des animaux et à la protection des opérateurs.,,
http://data.europa.eu/esco/skill/0557b66b-3ac5-4a03-a6e4-035aab5777ce,key_19670,"56b6b6d7-f7ef-4e99-b625-97d037f81935
8100ef65-842e-4e8b-b300-684589c9b60e",skill/competence,occupation-specific,faire fonctionner une machine de forage pour la production,,Utiliser une grande machine minière mobile équipée d’un puissant marteau pneumatique ou hydraulique pour forer de longs trous verticaux et inclinés à des fins de production.,,
http://data.europa.eu/esco/skill/05580192-9610-4bbf-9dd7-f09fe4cae28a,key_19671,"55b12bd8-6410-4b53-a970-ae82deb32c75
df00226e-15cc-4f63-ab49-dc7d4bb8d08e",skill/competence,sector-specific,effectuer des contrôles de qualité dans des laboratoires de microbiologie,,"Effectuer des tests d’assurance de la qualité des milieux, des réactifs, des instruments de laboratoire et d’autres matériaux utilisés dans les laboratoires de microbiologie.",,
http://data.europa.eu/esco/skill/055ff233-6569-43db-9f95-a4b03dca97da,key_19672,"37dcf61b-42ae-4e53-8793-aa3c3a205ef0
0a045b70-18db-4870-8c67-fc92d71f0ce9",skill/competence,sector-specific,utiliser les systèmes de registres d’un entrepôt,,"Utiliser des systèmes d’enregistrement des informations sur les produits, les emballages et les commandes dans des formats et types d’enregistrements spécifiques.",,
http://data.europa.eu/esco/skill/0562cd60-cd92-47c3-bc63-30a55c5ca4fe,key_19673,"8809313e-8011-406b-b753-5ac7c0ba4c4c
c7f0f610-dd9d-4ca8-ab8d-006ed7c71082",skill/competence,sector-specific,examiner des échantillons géochimiques,,"Analyser des échantillons de laboratoire à l’aide d’appareils tels que spectromètres, chromatographes en phase gazeuse, microscopes, microsondes et analyseurs de carbone. Déterminer l’âge et les caractéristiques des échantillons environnementaux tels que les minéraux, la roche ou la terre.",,
http://data.europa.eu/esco/skill/0568517d-3d5f-470f-ac29-0b6509dd85b8,key_19674,"413433d3-49c5-4405-81c6-b1f6cb46bad0
8cd1567d-97c6-4d44-b9b5-b01a49aca820",skill/competence,occupation-specific,restaurer la sellerie de voitures de collection,,"Conserver et réparer/restaurer la sellerie de voitures anciennes ou de collection. Ajouter un nouveau look à l’aspect d’origine des véhicules.
   ",,
http://data.europa.eu/esco/skill/056f3e1e-ba27-4498-9fd1-c22ae04dbf3a,key_19675,"897d6f67-d019-40e8-b297-105299756061
6a5d4d8c-cae7-4b7e-8b74-3b7d7bd1823b",skill/competence,sector-specific,superviser les auxiliaires de travail dans un cabinet médical,,"Superviser le travail du personnel de soutien de bureau dans le domaine médical, tel les réceptionnistes médicaux, et les soutenir dans toute activité administrative connexe.",,
http://data.europa.eu/esco/skill/0571fb74-b254-4ef7-8dd7-7e1e7893d783,key_19676,"09afbbb6-bcff-4f4e-8e54-c419d864c040
f5fc14fb-6a2a-4845-80fe-a6e90c7e72f1",skill/competence,sector-specific,suivre des procédures détaillées pour le déplacement de produits spécifiques,,"Respecter les procédures détaillées requises pour la relocalisation d’articles spéciaux tels que les pianos, artefacts, meubles anciens et autres.",,
http://data.europa.eu/esco/skill/05722a60-14ab-44e1-960e-35efb2695efd,key_19677,"8a162ae8-e5bb-49cb-8d14-02149b84356c
e1518926-4457-4b78-82a0-3d0ec40c880c",skill/competence,sector-specific,couper des feuilles de tabac,,Couper les feuilles en brins fins à l’aide des équipements adéquats avant le séchage. S’assurer que les dimensions de coupe sont conformes aux exigences.,,
http://data.europa.eu/esco/skill/0590ae63-2218-4ef9-9753-4393487772b3,key_19678,"e8e52e0b-d393-4a03-94dc-cc044072b049
ffb0583a-2257-402a-94fd-739e071c5280",knowledge,sector-specific,fabrication de matériaux en porcelaine,,"Caractéristiques et propriétés des différentes matières premières, telles que le kaolin, l’argile plastique, l’alumine et le feldspath, qui sont utilisées pour la production d’articles ménagers et décoratifs.",,
http://data.europa.eu/esco/skill/059a7a6e-e65e-4127-a421-76817554f97c,key_19679,"13d5a151-5b7e-41b0-ac8a-977879c01e9a
0e0fe282-f833-48c3-8444-001876339f0b",skill/competence,sector-specific,retirer la surface d’une chaussée,,Supprimer un revêtement routier existant. Utiliser la machinerie appropriée ou coordonner les travaux avec les opérateurs de machines pour aider à l’excavation des revêtements routiers en asphalte ou en béton.,,
http://data.europa.eu/esco/skill/059b2748-e1df-43d2-8a08-0331fb8d0ddf,key_19680,"7ea72df3-8190-4bf2-b768-1f643f508fed
b0b27584-8a0d-4abf-a670-16bc96d7ec9a",knowledge,sector-specific,types de fret,types de cargaison,"Distinguer différents types de fret, tels que le fret en vrac, le vrac liquide et les matériaux lourds.",,
http://data.europa.eu/esco/skill/059d0c45-3ad3-440e-a20d-63ecbece9336,key_19681,"dbfb02d5-9e27-4476-b3bb-ea59fc789936
7bebda5f-c74c-4478-85fd-816301b4713f",knowledge,sector-specific,machines à tricoter,,Technologies de fabrication qui utilisent des techniques de formage de boucles pour convertir les fils en tissus et créer des tricots.,,
http://data.europa.eu/esco/skill/05a5f39f-e6c3-47b9-9824-f5d15e0bc885,key_19682,"2d15e0d7-5df0-4b32-b46d-7644a4e4c038
f579a064-9262-4e60-9263-b12a556d7065",skill/competence,occupation-specific,procéder à l’épuration de mollusques et crustacés,,"Placer les mollusques et crustacés dans de grands réservoirs d’eau propre désinfectés en permanence pour permettre le purgeage des impuretés physiques.
   ",,
http://data.europa.eu/esco/skill/05a7f9e0-1ebd-4853-890b-c78f37096d51,key_19683,"43f2d2a2-28f9-4b83-aa2e-bc7c927addcb
220c4218-3c12-4fe1-9e39-4dff2bfc0f61",skill/competence,cross-sector,fournir une aide humanitaire,,"Fournir des secours de première main à la population civile dans les zones dangereuses ou critiques, tels que la distribution de nourriture et d’eau, les ressources médicales, la mise en place d’installations de secours, les procédures d’évacuation et la garantie de la sécurité dans la zone.",,
http://data.europa.eu/esco/skill/05aa7c09-46e7-433f-a81b-92841f4551e7,key_19684,"bc623fdb-647d-4874-a21f-6f605c0774ba
feba6d45-e185-4682-8020-46cc523994e1",skill/competence,cross-sector,accepter les critiques et les directives,,"Accepter les avis négatifs des autres et réagir ouvertement aux critiques, en essayant de définir les points susceptibles d’être améliorés.
  ",,
http://data.europa.eu/esco/skill/05ab4b2c-7389-4495-9355-ba0a69effe4f,key_19685,"8162e4c8-9141-4f16-aa0f-55e9c7c18ab0
5a9a2d38-b28f-4919-a799-70237f0a2278",skill/competence,sector-specific,fournir des informations avant un traitement,,"Expliquer les options et les possibilités de traitement, en informant les patients afin de les aider à prendre des décisions bien équilibrées.",,
http://data.europa.eu/esco/skill/05b70efb-6b80-4f04-9a25-67cd317daf37,key_19686,"7fd58470-9bd1-4378-9d04-db1bd6c1ed33
0fcd83be-ab89-4c86-a47a-55c5b57ca9d2",knowledge,sector-specific,CryEngine,,"Le moteur de jeu Crypto CryEngine, qui est une plate-forme logicielle composée d’environnements de développement intégrés et d’outils de conception spécialisés, conçus pour l’itération rapide de jeux informatiques issus de l’utilisateur.",,
http://data.europa.eu/esco/skill/05bc7677-5a64-4e0c-ade3-0140348d4125,key_19687,"324ec2da-8c9c-4e8c-bd69-d948a4956336
12f0b3a4-cd7c-495d-b854-957afdad4dde",skill/competence,sector-specific,organiser des répétitions,,"Gérer, planifier et réaliser des répétitions en vue d’un spectacle.",,
http://data.europa.eu/esco/skill/05bd9f18-370a-4a88-98c7-473cffb7b2ca,key_19688,"0a750367-a4cd-45ce-9795-a2e2512e854a
5b514269-0597-42a5-8751-8dd560f34036",skill/competence,sector-specific,produire des documents pour la prise de décision,,"Compiler des données pertinentes, rédiger des rapports et, à l’occasion, préparer des présentations pour communiquer les informations qui aideront l’équipe de gestion à prendre des décisions.",,
http://data.europa.eu/esco/skill/05befef9-cb0b-410c-b5fc-f8a3c3598fca,key_19689,"6a9d1bd6-348d-4807-a402-6084ba054bd9
f8ba4003-299c-478c-b911-1bbfcaba7633",skill/competence,sector-specific,gérer les infections nosocomiales,,Diagnostiquer et traiter les infections développées en milieu hospitalier.,,
http://data.europa.eu/esco/skill/05c00631-b864-4842-b47e-06710c197c7a,key_19690,"e0a91217-de34-44e8-bcbd-e59625e88f25
572a9cbb-d039-466a-85fd-c7f93bedd490",skill/competence,cross-sector,coordonner des activités de production dans la confection,,"Coordonner les activités de fabrication en fonction des stratégies, des politiques et des plans de production. Étudier les détails de la planification, tels que la qualité attendue des produits, les quantités, les coûts et la main-d’œuvre nécessaires pour prévoir toute action nécessaire. Ajuster les processus et les ressources pour minimiser les coûts.",,
http://data.europa.eu/esco/skill/05c1cd3e-ab52-4017-af59-7ce74cd23e82,key_19691,"bbed82b1-d46d-43dc-90be-eb2f6aa0abff
1dbdb5a6-7bd7-46a9-90f4-9d219b12ba83",skill/competence,occupation-specific,inspecter les installations d’un aérodrome,,"Diriger et participer à l’inspection des installations de l’aérodrome - y compris les terrains, les pistes, les clôtures, les voies de circulation, les aires de trafic, les portes d’embarquement et les routes de service - pour assurer la sécurité, la sûreté et l’efficacité des opérations, et un débit rapide des aéronefs conformément aux règlements de la Federal Aviation Administration (FAA) et de l’Agence européenne de sécurité aérienne (AESA).",,
